time,temp,dwpt,rhum,snow,wdir,wspd,wpgt,pres,price,demand
2022-01-30 08:00:00+02:00,1.6,0.4,92.0,140.0,140.0,14.4,35.2,970.7,0.05886,2.522
2022-01-30 09:00:00+02:00,1.6,0.4,92.0,,140.0,14.4,33.3,971.3,0.07287,2.195
2022-01-30 10:00:00+02:00,1.2,0.3,94.0,,150.0,7.2,31.5,972.3,0.08891,1.843
2022-01-30 11:00:00+02:00,1.1,0.4,95.0,,180.0,7.2,27.8,973.4,0.09283,0.842
2022-01-30 12:00:00+02:00,1.5,0.8,95.0,,160.0,7.2,14.8,974.6,0.0920499999999999,0.231
2022-01-30 13:00:00+02:00,1.5,0.8,95.0,,150.0,7.2,14.8,975.8,0.0894399999999999,0.223
2022-01-30 14:00:00+02:00,1.4,0.7,95.0,,160.0,7.2,13.0,976.9,0.08845,0.27
2022-01-30 15:00:00+02:00,1.1,0.5,96.0,,140.0,3.6,13.0,978.2,0.09006,0.21
2022-01-30 16:00:00+02:00,1.0,0.6,97.0,,140.0,3.6,11.1,979.4,0.09176,1.109
2022-01-30 17:00:00+02:00,0.7,0.4,98.0,,120.0,3.6,9.3,980.6,0.09909,1.289
2022-01-30 18:00:00+02:00,0.4,0.3,99.0,,90.0,3.6,7.4,981.8,0.09527,3.705
2022-01-30 19:00:00+02:00,0.5,-0.1,96.0,,0.0,2.0,7.4,982.7,0.09777,
2022-01-30 20:00:00+02:00,0.4,0.3,99.0,,0.0,0.0,7.4,983.7,0.09781,1.344
2022-01-30 21:00:00+02:00,0.3,-0.0,98.0,,330.0,3.6,7.4,984.5,0.09294,1.129
2022-01-30 22:00:00+02:00,0.2,0.1,99.0,,330.0,3.6,9.3,985.3,0.09862,1.946
2022-01-30 23:00:00+02:00,-0.3,-0.9,96.0,,340.0,7.2,11.1,986.2,0.0907,0.741
2022-01-31 00:00:00+02:00,-0.7,-1.4,95.0,,340.0,7.2,13.0,987.2,0.07926,1.661
2022-01-31 01:00:00+02:00,-1.1,-1.8,95.0,,350.0,7.2,13.0,987.8,0.05039,1.899
2022-01-31 02:00:00+02:00,-1.3,-2.0,95.0,,340.0,7.2,14.8,988.4,0.04833,2.115
2022-01-31 03:00:00+02:00,-1.5,-2.1,96.0,,340.0,7.2,14.8,988.7,0.05589,3.489
2022-01-31 04:00:00+02:00,-1.5,-2.1,96.0,,320.0,7.2,16.7,989.2,0.06009,3.88
2022-01-31 05:00:00+02:00,-1.7,-2.3,96.0,,330.0,10.8,16.7,989.3,0.09773,3.853
2022-01-31 06:00:00+02:00,-2.0,-2.6,96.0,,330.0,10.8,20.4,989.7,0.13285,2.369
2022-01-31 07:00:00+02:00,-2.1,-2.8,95.0,,320.0,10.8,20.4,990.0,0.18203,1.655
2022-01-31 08:00:00+02:00,-2.3,-3.0,95.0,120.0,320.0,7.2,20.4,990.4,0.23424,1.094
2022-01-31 09:00:00+02:00,-2.5,-3.2,95.0,,320.0,10.8,18.5,990.7,0.24295,0.925
2022-01-31 10:00:00+02:00,-2.4,-3.2,94.0,,320.0,10.8,18.5,991.1,0.24587,0.371
2022-01-31 11:00:00+02:00,-2.2,-3.0,94.0,,320.0,10.8,18.5,991.2,0.2421299999999999,0.325
2022-01-31 12:00:00+02:00,-2.2,-3.3,92.0,,320.0,10.8,20.4,991.3,0.23758,0.434
2022-01-31 13:00:00+02:00,-2.1,-3.1,93.0,,310.0,7.2,20.4,991.6,0.23,0.351
2022-01-31 14:00:00+02:00,-2.1,-2.9,94.0,,310.0,7.2,20.4,991.8,0.2161999999999999,0.304
2022-01-31 15:00:00+02:00,-2.2,-3.0,94.0,,330.0,10.8,20.4,992.4,0.19754,0.412
2022-01-31 16:00:00+02:00,-2.6,-3.4,94.0,,330.0,10.8,18.5,993.0,0.1909499999999999,1.366
2022-01-31 17:00:00+02:00,-2.7,-3.5,94.0,,320.0,10.8,18.5,993.5,0.22505,1.639
2022-01-31 18:00:00+02:00,-2.8,-3.6,94.0,,320.0,10.8,20.4,993.8,0.24067,0.654
2022-01-31 19:00:00+02:00,-2.8,-3.6,94.0,,320.0,7.2,18.5,994.0,0.24784,0.523
2022-01-31 20:00:00+02:00,-2.9,-3.7,94.0,,330.0,7.2,18.5,994.1,0.21865,1.097
2022-01-31 21:00:00+02:00,-3.1,-3.9,94.0,,310.0,7.2,18.5,994.7,0.17498,1.857
2022-01-31 22:00:00+02:00,-3.2,-4.2,93.0,,320.0,7.2,16.7,995.1,0.16912,2.174
2022-01-31 23:00:00+02:00,-3.3,-4.1,94.0,,320.0,7.2,18.5,995.3,0.15125,1.548
2022-02-01 00:00:00+02:00,-3.2,-3.9,95.0,,320.0,7.2,14.8,995.4,0.14218,1.633
2022-02-01 01:00:00+02:00,-3.2,-4.0,94.0,,320.0,7.2,14.8,995.4,0.14075,1.573
2022-02-01 02:00:00+02:00,-3.3,-3.8,96.0,,330.0,10.8,16.7,995.4,0.13899,1.557
2022-02-01 03:00:00+02:00,-3.4,-3.9,96.0,,310.0,7.2,18.5,995.7,0.13551,1.626
2022-02-01 04:00:00+02:00,-3.5,-4.3,94.0,,300.0,7.2,18.5,995.8,0.13083,1.541
2022-02-01 05:00:00+02:00,-3.6,-4.6,93.0,,300.0,7.2,16.7,996.1,0.13754,1.11
2022-02-01 06:00:00+02:00,-3.7,-4.5,94.0,,310.0,7.2,14.8,996.1,0.1434399999999999,1.537
2022-02-01 07:00:00+02:00,-3.8,-4.6,94.0,,310.0,7.2,14.8,995.8,0.185,1.441
2022-02-01 08:00:00+02:00,-3.8,-4.8,93.0,150.0,310.0,7.2,14.8,996.0,0.23343,0.42
2022-02-01 09:00:00+02:00,-3.9,-4.9,93.0,,300.0,7.2,14.8,996.3,0.24372,0.658
2022-02-01 10:00:00+02:00,-4.0,-5.1,92.0,,300.0,7.2,14.8,996.3,0.23,1.29
2022-02-01 11:00:00+02:00,-4.1,-5.3,91.0,,300.0,7.2,14.8,996.2,0.20491,0.831
2022-02-01 12:00:00+02:00,-3.9,-5.2,91.0,,300.0,7.2,14.8,995.9,0.20197,0.87
2022-02-01 13:00:00+02:00,-4.0,-5.4,90.0,,260.0,7.2,16.7,996.0,0.20183,1.125
2022-02-01 14:00:00+02:00,-4.0,-5.5,89.0,,270.0,7.2,14.8,995.8,0.22003,0.726
2022-02-01 15:00:00+02:00,-4.3,-5.8,89.0,,260.0,7.2,14.8,995.7,0.21003,0.818
2022-02-01 16:00:00+02:00,-4.5,-5.7,91.0,,270.0,7.2,13.0,995.8,0.2201,0.75
2022-02-01 17:00:00+02:00,-5.0,-6.2,91.0,,270.0,7.2,13.0,995.8,0.23493,0.661
2022-02-01 18:00:00+02:00,-5.3,-6.4,92.0,,250.0,3.6,13.0,995.6,0.24691,1.05
2022-02-01 19:00:00+02:00,-5.7,-6.6,93.0,,250.0,3.6,13.0,995.7,0.2469799999999999,1.934
2022-02-01 20:00:00+02:00,-5.9,-6.8,93.0,,260.0,3.6,11.1,995.7,0.22507,2.143
2022-02-01 21:00:00+02:00,-5.9,-6.8,93.0,,260.0,3.6,9.3,995.8,0.14693,3.416
2022-02-01 22:00:00+02:00,-6.3,-7.0,95.0,,0.0,7.0,9.3,995.8,0.11996,4.46
2022-02-01 23:00:00+02:00,-6.8,-7.7,93.0,,0.0,6.0,7.4,995.9,0.11888,4.209
2022-02-02 00:00:00+02:00,-7.5,-8.3,94.0,,220.0,3.6,5.5,995.9,0.10226,4.128
2022-02-02 01:00:00+02:00,-8.0,-8.9,93.0,,200.0,3.6,5.5,996.1,0.1095999999999999,4.194
2022-02-02 02:00:00+02:00,-7.8,-8.7,93.0,,150.0,3.6,7.4,996.6,0.1095999999999999,4.135
2022-02-02 03:00:00+02:00,-7.9,-8.8,93.0,,0.0,1.8,7.4,996.5,0.10905,4.078
2022-02-02 04:00:00+02:00,-8.9,-9.8,93.0,,0.0,1.8,7.4,996.9,0.10958,4.107
2022-02-02 05:00:00+02:00,-9.0,-10.2,91.0,,90.0,3.6,5.5,997.2,0.11053,4.178
2022-02-02 06:00:00+02:00,-8.7,-9.8,92.0,,90.0,3.6,5.5,997.3,0.12879,4.353
2022-02-02 07:00:00+02:00,-8.5,-9.4,93.0,,60.0,3.6,5.5,997.5,0.13288,4.439
2022-02-02 08:00:00+02:00,-7.4,-8.3,93.0,160.0,80.0,7.2,5.5,997.9,0.14334,4.176
2022-02-02 09:00:00+02:00,-6.9,-8.1,91.0,,90.0,7.2,5.5,998.6,0.15506,4.197
2022-02-02 10:00:00+02:00,-6.6,-7.7,92.0,,100.0,7.2,5.5,999.3,0.21587,4.242
2022-02-02 11:00:00+02:00,-6.3,-7.5,91.0,,90.0,7.2,7.4,999.9,0.22008,4.2
2022-02-02 12:00:00+02:00,-5.7,-6.9,91.0,,60.0,3.6,13.0,1000.3,0.17602,4.14
2022-02-02 13:00:00+02:00,-5.4,-6.9,89.0,,80.0,7.2,11.1,1000.6,0.17404,4.264
2022-02-02 14:00:00+02:00,-5.2,-6.6,90.0,,40.0,7.2,9.3,1001.2,0.15937,4.221
2022-02-02 15:00:00+02:00,-5.1,-6.8,88.0,,40.0,3.6,9.3,1001.9,0.15425,4.145
2022-02-02 16:00:00+02:00,-5.3,-6.8,89.0,,30.0,3.6,7.4,1002.6,0.18846,4.279
2022-02-02 17:00:00+02:00,-5.6,-7.1,89.0,,70.0,3.6,7.4,1003.4,0.19669,4.916
2022-02-02 18:00:00+02:00,-5.8,-7.0,91.0,,40.0,3.6,7.4,1004.3,0.23801,3.961
2022-02-02 19:00:00+02:00,-6.0,-7.2,91.0,,20.0,3.6,5.5,1004.8,0.2668999999999999,2.033
2022-02-02 20:00:00+02:00,-6.2,-7.3,92.0,,60.0,3.6,5.5,1005.5,0.25864,2.625
2022-02-02 21:00:00+02:00,-6.4,-7.3,93.0,,40.0,3.6,5.5,1006.1,0.23131,2.61
2022-02-02 22:00:00+02:00,-6.8,-7.7,93.0,,280.0,3.6,5.5,1006.6,0.1874,2.634
2022-02-02 23:00:00+02:00,-7.2,-8.0,94.0,,0.0,1.8,5.5,1007.0,0.15496,2.851
2022-02-03 00:00:00+02:00,-7.7,-8.6,93.0,,290.0,3.6,7.4,1007.7,0.14257,3.791
2022-02-03 01:00:00+02:00,-7.9,-8.8,93.0,,340.0,3.6,7.4,1008.0,0.13702,4.16
2022-02-03 02:00:00+02:00,-9.5,-10.2,95.0,,210.0,3.6,7.4,1008.7,0.13606,4.186
2022-02-03 03:00:00+02:00,-8.5,-9.4,93.0,,0.0,9.0,7.4,1009.4,0.13478,4.108
2022-02-03 04:00:00+02:00,-8.4,-9.5,92.0,,220.0,3.6,7.4,1009.5,0.13487,4.133
2022-02-03 05:00:00+02:00,-8.0,-9.3,90.0,,200.0,3.6,7.4,1009.9,0.13698,4.07
2022-02-03 06:00:00+02:00,-7.8,-8.9,92.0,,260.0,3.6,9.3,1010.3,0.14151,4.221
2022-02-03 07:00:00+02:00,-7.3,-8.5,91.0,,280.0,3.6,7.4,1010.6,0.1921699999999999,4.144
2022-02-03 08:00:00+02:00,-7.1,-8.3,91.0,180.0,250.0,3.6,7.4,1011.0,0.21262,3.586
2022-02-03 09:00:00+02:00,-6.9,-8.3,90.0,,250.0,7.2,7.4,1011.7,0.22697,1.329
2022-02-03 10:00:00+02:00,-6.6,-7.8,91.0,,250.0,3.6,7.4,1012.2,0.22333,0.338
2022-02-03 11:00:00+02:00,-6.5,-7.7,91.0,,260.0,7.2,9.3,1012.7,0.2132599999999999,0.962
2022-02-03 12:00:00+02:00,-6.0,-7.7,88.0,,260.0,7.2,13.0,1012.9,0.209,1.542
2022-02-03 13:00:00+02:00,-5.5,-7.3,87.0,,260.0,7.2,13.0,1013.3,0.1959499999999999,2.03
2022-02-03 14:00:00+02:00,-5.4,-8.1,81.0,,260.0,7.2,11.1,1013.7,0.19268,1.648
2022-02-03 15:00:00+02:00,-5.2,-8.3,79.0,,260.0,7.2,9.3,1013.9,0.1949,1.681
2022-02-03 16:00:00+02:00,-5.9,-9.0,79.0,,260.0,3.6,9.3,1014.1,0.20464,1.779
2022-02-03 17:00:00+02:00,-7.3,-9.1,87.0,,220.0,3.6,7.4,1014.5,0.20761,1.741
2022-02-03 18:00:00+02:00,-7.9,-8.8,93.0,,200.0,3.6,7.4,1014.7,0.22415,2.732
2022-02-03 19:00:00+02:00,-8.6,-9.9,90.0,,190.0,3.6,7.4,1015.0,0.23641,2.612
2022-02-03 20:00:00+02:00,-8.2,-9.5,90.0,,210.0,3.6,7.4,1015.0,0.1649499999999999,1.908
2022-02-03 21:00:00+02:00,-8.2,-9.7,89.0,,210.0,3.6,7.4,1015.1,0.13838,2.168
2022-02-03 22:00:00+02:00,-7.9,-9.5,88.0,,180.0,3.6,7.4,1015.1,0.13546,2.123
2022-02-03 23:00:00+02:00,-7.8,-9.3,89.0,,180.0,3.6,7.4,1015.3,0.1329199999999999,1.976
2022-02-04 00:00:00+02:00,-7.8,-9.0,91.0,,190.0,3.6,9.3,1015.6,0.11992,2.023
2022-02-04 01:00:00+02:00,-7.9,-9.1,91.0,,160.0,3.6,9.3,1015.5,0.13871,1.974
2022-02-04 02:00:00+02:00,-7.6,-8.7,92.0,,170.0,3.6,9.3,1015.8,0.0963,1.993
2022-02-04 03:00:00+02:00,-7.6,-8.7,92.0,,160.0,3.6,9.3,1015.3,0.0962099999999999,2.028
2022-02-04 04:00:00+02:00,-7.5,-8.9,90.0,,180.0,3.6,9.3,1015.4,0.09622,1.461
2022-02-04 05:00:00+02:00,-8.0,-9.5,89.0,,180.0,7.2,9.3,1015.4,0.0800699999999999,1.98
2022-02-04 06:00:00+02:00,-8.8,-10.1,90.0,,140.0,3.6,13.0,1015.5,0.12491,1.375
2022-02-04 07:00:00+02:00,-9.3,-10.2,93.0,,180.0,7.2,13.0,1015.3,0.16516,1.438
2022-02-04 08:00:00+02:00,-9.5,-11.0,89.0,170.0,180.0,3.6,13.0,1015.5,0.14589,1.227
2022-02-04 09:00:00+02:00,-9.1,-11.0,86.0,,160.0,7.2,14.8,1014.9,0.17921,1.005
2022-02-04 10:00:00+02:00,-7.0,-9.1,85.0,,160.0,14.4,14.8,1014.7,0.19668,0.886
2022-02-04 11:00:00+02:00,-6.4,-9.0,82.0,,170.0,10.8,16.7,1014.7,0.19662,0.313
2022-02-04 12:00:00+02:00,-5.9,-9.1,78.0,,160.0,14.4,24.1,1014.2,0.1944,0.276
2022-02-04 13:00:00+02:00,-5.3,-9.6,72.0,,160.0,14.4,24.1,1013.4,0.1934499999999999,0.321
2022-02-04 14:00:00+02:00,-4.8,-9.1,72.0,,160.0,18.0,25.9,1012.6,0.17804,0.801
2022-02-04 15:00:00+02:00,-4.8,-9.2,71.0,,150.0,18.0,27.8,1011.5,0.17604,0.437
2022-02-04 16:00:00+02:00,-5.5,-9.9,71.0,,140.0,18.0,27.8,1010.8,0.14844,0.359
2022-02-04 17:00:00+02:00,-5.9,-9.6,75.0,,140.0,18.0,29.6,1010.4,0.1497899999999999,1.574
2022-02-04 18:00:00+02:00,-5.8,-9.2,77.0,,140.0,18.0,31.5,1009.5,0.14439,5.907
2022-02-04 19:00:00+02:00,-5.0,-8.2,78.0,,150.0,18.0,33.3,1008.3,0.14043,9.406
2022-02-04 20:00:00+02:00,-4.8,-7.7,80.0,,150.0,14.4,35.2,1007.7,0.05011,4.874
2022-02-04 21:00:00+02:00,-4.8,-7.2,83.0,,160.0,18.0,37.0,1007.0,0.02197,2.257
2022-02-04 22:00:00+02:00,-4.5,-6.8,84.0,,160.0,18.0,37.0,1006.1,0.0201,3.475
2022-02-04 23:00:00+02:00,-4.4,-6.8,83.0,,160.0,21.6,38.9,1005.5,0.07504,4.051
2022-02-05 00:00:00+02:00,-4.2,-6.7,83.0,,150.0,14.4,38.9,1004.5,0.07504,2.265
2022-02-05 01:00:00+02:00,-4.1,-6.1,86.0,,160.0,14.4,38.9,1003.7,0.016,1.971
2022-02-05 02:00:00+02:00,-3.9,-5.7,87.0,,160.0,18.0,38.9,1002.5,0.01591,1.99
2022-02-05 03:00:00+02:00,-3.8,-6.0,85.0,,160.0,18.0,38.9,1001.7,0.01526,2.013
2022-02-05 04:00:00+02:00,-3.5,-5.7,85.0,,160.0,18.0,38.9,1000.7,0.0169,2.013
2022-02-05 05:00:00+02:00,-3.3,-5.3,86.0,,170.0,21.6,38.9,999.6,0.02128,1.991
2022-02-05 06:00:00+02:00,-3.1,-5.1,86.0,,170.0,21.6,42.6,998.7,0.08374,1.748
2022-02-05 07:00:00+02:00,-2.9,-5.1,85.0,,160.0,21.6,40.8,998.3,0.07504,0.427
2022-02-05 08:00:00+02:00,-2.9,-4.5,89.0,180.0,170.0,18.0,38.9,997.7,0.09342,0.464
2022-02-05 09:00:00+02:00,-2.7,-4.1,90.0,,160.0,18.0,37.0,996.8,0.09753,0.947
2022-02-05 10:00:00+02:00,-2.4,-3.7,91.0,,170.0,18.0,38.9,996.1,0.10327,0.508
2022-02-05 11:00:00+02:00,-1.9,-3.9,86.0,,170.0,18.0,37.0,995.7,0.10767,3.369
2022-02-05 12:00:00+02:00,-1.6,-3.9,84.0,,170.0,14.4,33.3,995.3,0.10626,0.55
2022-02-05 13:00:00+02:00,-1.3,-3.3,86.0,,170.0,18.0,33.3,994.8,0.0593599999999999,1.362
2022-02-05 14:00:00+02:00,-1.0,-3.2,85.0,,170.0,14.4,31.5,994.4,0.08416,1.541
2022-02-05 15:00:00+02:00,-0.8,-2.8,86.0,,180.0,14.4,27.8,994.3,0.04507,2.351
2022-02-05 16:00:00+02:00,-0.9,-1.9,93.0,,190.0,10.8,24.1,994.4,0.0407999999999999,1.538
2022-02-05 17:00:00+02:00,0.1,-0.8,94.0,,250.0,7.2,20.4,995.1,0.09981,1.139
2022-02-05 18:00:00+02:00,0.6,-0.4,93.0,,250.0,7.2,27.8,995.8,0.12428,0.202
2022-02-05 19:00:00+02:00,0.9,-1.7,83.0,,260.0,10.8,22.2,996.3,0.09985,0.239
2022-02-05 20:00:00+02:00,0.4,-1.2,89.0,,240.0,7.2,20.4,996.7,0.07004,0.289
2022-02-05 21:00:00+02:00,0.4,-0.7,92.0,,240.0,7.2,20.4,996.9,0.09983,1.256
2022-02-05 22:00:00+02:00,0.3,-0.6,94.0,,240.0,3.6,20.4,997.2,0.0977099999999999,0.274
2022-02-05 23:00:00+02:00,0.4,-0.7,92.0,,250.0,7.2,22.2,997.3,0.09706,0.289
2022-02-06 00:00:00+02:00,0.5,-0.9,90.0,,240.0,7.2,14.8,997.4,0.06508,1.604
2022-02-06 01:00:00+02:00,0.6,-0.5,92.0,,250.0,7.2,14.8,997.3,0.06974,1.939
2022-02-06 02:00:00+02:00,0.9,-0.3,92.0,,240.0,7.2,16.7,997.2,0.05696,1.894
2022-02-06 03:00:00+02:00,1.3,-0.0,91.0,,240.0,7.2,16.7,997.0,0.04382,1.915
2022-02-06 04:00:00+02:00,1.2,0.2,93.0,,210.0,7.2,18.5,996.6,0.04071,1.974
2022-02-06 05:00:00+02:00,1.3,-0.0,91.0,,240.0,7.2,20.4,996.6,0.03902,1.957
2022-02-06 06:00:00+02:00,1.1,0.1,93.0,,230.0,14.8,16.7,995.0,0.04271,1.34
2022-02-06 07:00:00+02:00,0.8,-0.5,91.0,,210.0,7.2,18.5,995.7,0.05642,1.271
2022-02-06 08:00:00+02:00,1.1,-0.4,90.0,170.0,210.0,10.8,22.2,995.4,0.07,1.239
2022-02-06 09:00:00+02:00,1.3,-0.3,89.0,,200.0,10.8,24.1,994.7,0.08631,1.909
2022-02-06 10:00:00+02:00,1.1,-0.8,87.0,,200.0,20.5,27.8,992.0,0.10253,0.218
2022-02-06 11:00:00+02:00,1.7,0.1,89.0,,180.0,14.4,31.5,993.0,0.11167,0.178
2022-02-06 12:00:00+02:00,1.6,0.3,91.0,,180.0,18.0,29.6,992.0,0.11875,0.469
2022-02-06 13:00:00+02:00,1.3,0.1,92.0,,180.0,14.4,33.3,991.1,0.12167,2.449
2022-02-06 14:00:00+02:00,1.2,-0.0,92.0,,190.0,14.4,35.2,990.5,0.12,0.378
2022-02-06 15:00:00+02:00,1.1,-0.1,92.0,,190.0,14.4,35.2,989.7,0.11912,0.29
2022-02-06 16:00:00+02:00,1.1,0.1,93.0,,190.0,25.9,35.2,988.0,0.1196,0.305
2022-02-06 17:00:00+02:00,0.7,0.1,96.0,,190.0,14.4,35.2,988.6,0.125,0.252
2022-02-06 18:00:00+02:00,0.6,-0.0,96.0,,180.0,14.4,35.2,988.1,0.13451,0.53
2022-02-06 19:00:00+02:00,0.6,-0.0,96.0,,180.0,14.4,35.2,987.7,0.122,0.438
2022-02-06 20:00:00+02:00,0.7,0.1,96.0,,190.0,14.4,31.5,987.3,0.121,1.616
2022-02-06 21:00:00+02:00,0.9,0.2,95.0,,210.0,10.8,29.6,987.7,0.11848,0.94
2022-02-06 22:00:00+02:00,1.0,0.6,97.0,,200.0,7.2,25.9,987.9,0.1082699999999999,1.704
2022-02-06 23:00:00+02:00,1.1,0.7,97.0,,210.0,7.2,25.9,988.1,0.11247,0.767
2022-02-07 00:00:00+02:00,1.1,0.5,96.0,,200.0,7.2,22.2,988.0,0.0949599999999999,1.504
2022-02-07 01:00:00+02:00,1.1,0.2,94.0,,170.0,7.2,22.2,987.8,0.02004,1.815
2022-02-07 02:00:00+02:00,1.1,0.2,94.0,,160.0,10.8,20.4,987.8,0.01591,2.975
2022-02-07 03:00:00+02:00,1.2,0.3,94.0,,140.0,7.2,16.7,987.3,0.01427,3.867
2022-02-07 04:00:00+02:00,1.0,0.3,95.0,,130.0,7.2,16.7,986.7,0.01383,3.876
2022-02-07 05:00:00+02:00,0.8,0.4,97.0,,110.0,7.2,16.7,986.3,0.024,3.9
2022-02-07 06:00:00+02:00,0.4,0.3,99.0,,90.0,7.2,18.5,986.0,0.07654,3.815
2022-02-07 07:00:00+02:00,0.3,0.2,99.0,,90.0,10.8,22.2,985.5,0.12283,2.295
2022-02-07 08:00:00+02:00,0.3,0.2,99.0,170.0,90.0,10.8,24.1,985.2,0.13507,0.476
2022-02-07 09:00:00+02:00,0.3,-0.0,98.0,,80.0,10.8,25.9,985.2,0.155,1.317
2022-02-07 10:00:00+02:00,0.3,0.2,99.0,,80.0,7.2,24.1,985.3,0.12776,0.683
2022-02-07 11:00:00+02:00,0.5,0.2,98.0,,70.0,3.6,20.4,985.8,0.15503,0.351
2022-02-07 12:00:00+02:00,0.7,0.4,98.0,,70.0,3.6,11.1,986.4,0.1525,0.445
2022-02-07 13:00:00+02:00,1.0,0.6,97.0,,0.0,4.0,11.1,987.0,0.16802,0.395
2022-02-07 14:00:00+02:00,0.5,0.4,99.0,,320.0,7.2,13.0,987.7,0.17002,0.479
2022-02-07 15:00:00+02:00,0.5,0.2,98.0,,310.0,7.2,13.0,988.7,0.125,0.423
2022-02-07 16:00:00+02:00,0.5,-0.1,96.0,,320.0,10.8,14.8,989.8,0.12602,0.376
2022-02-07 17:00:00+02:00,0.4,-0.0,97.0,,320.0,10.8,18.5,991.1,0.12718,1.828
2022-02-07 18:00:00+02:00,0.4,-0.0,97.0,,320.0,14.4,22.2,992.5,0.13335,0.595
2022-02-07 19:00:00+02:00,0.3,-0.1,97.0,,310.0,10.8,24.1,993.9,0.13515,1.199
2022-02-07 20:00:00+02:00,0.3,-0.3,96.0,,300.0,14.4,27.8,995.1,0.13431,1.106
2022-02-07 21:00:00+02:00,0.2,-0.5,95.0,,300.0,18.0,31.5,996.4,0.13209,1.304
2022-02-07 22:00:00+02:00,-0.0,-1.0,93.0,,290.0,14.4,31.5,997.3,0.12653,0.8
2022-02-07 23:00:00+02:00,-0.1,-1.2,92.0,,300.0,10.8,31.5,998.3,0.12021,1.015
2022-02-08 00:00:00+02:00,-0.1,-1.4,91.0,,300.0,14.4,27.8,999.5,0.10028,1.762
2022-02-08 01:00:00+02:00,-0.3,-2.4,86.0,,290.0,14.4,25.9,1000.5,0.10004,1.682
2022-02-08 02:00:00+02:00,-0.4,-2.0,89.0,,280.0,10.8,25.9,1001.3,0.10002,1.447
2022-02-08 03:00:00+02:00,-0.4,-1.8,90.0,,280.0,10.8,25.9,1002.0,0.09966,1.431
2022-02-08 04:00:00+02:00,-0.6,-2.2,89.0,,290.0,10.8,25.9,1002.6,0.10001,1.366
2022-02-08 05:00:00+02:00,-0.6,-2.7,86.0,,270.0,10.8,22.2,1003.6,0.10009,1.671
2022-02-08 06:00:00+02:00,-0.6,-2.0,90.0,,280.0,10.8,24.1,1004.2,0.1249899999999999,0.599
2022-02-08 07:00:00+02:00,-0.6,-1.4,94.0,,280.0,14.4,24.1,1004.7,0.14498,1.34
2022-02-08 08:00:00+02:00,-0.9,-2.5,89.0,210.0,270.0,10.8,24.1,1005.1,0.198,0.371
2022-02-08 09:00:00+02:00,-1.1,-3.5,84.0,,280.0,10.8,22.2,1005.0,0.1859799999999999,1.509
2022-02-08 10:00:00+02:00,-1.3,-3.7,84.0,,260.0,10.8,22.2,1005.2,0.16076,0.884
2022-02-08 11:00:00+02:00,-1.1,-4.1,80.0,,260.0,14.4,20.4,1005.2,0.1289799999999999,0.685
2022-02-08 12:00:00+02:00,-0.5,-3.5,80.0,,220.0,7.2,24.1,1004.5,0.1331,1.101
2022-02-08 13:00:00+02:00,-0.1,-3.0,81.0,,220.0,7.2,24.1,1003.9,0.13847,0.859
2022-02-08 14:00:00+02:00,0.4,-2.3,82.0,,210.0,7.2,24.1,1003.3,0.13846,0.762
2022-02-08 15:00:00+02:00,0.6,-2.0,83.0,,200.0,7.2,24.1,1002.6,0.1289799999999999,1.004
2022-02-08 16:00:00+02:00,0.6,-2.0,83.0,,190.0,10.8,25.9,1001.9,0.13136,3.52
2022-02-08 17:00:00+02:00,-0.0,-1.4,90.0,,150.0,14.4,25.9,1000.2,0.12829,10.054
2022-02-08 18:00:00+02:00,-0.2,-1.0,94.0,,160.0,14.4,27.8,999.3,0.13845,4.44
2022-02-08 19:00:00+02:00,-0.1,-0.9,94.0,,170.0,10.8,27.8,998.5,0.1331,1.119
2022-02-08 20:00:00+02:00,0.1,-0.9,93.0,,190.0,10.8,24.1,998.3,0.1289799999999999,1.09
2022-02-08 21:00:00+02:00,0.1,-0.6,95.0,,180.0,10.8,24.1,998.2,0.12787,1.388
2022-02-08 22:00:00+02:00,-0.0,-0.3,98.0,,190.0,7.2,22.2,998.3,0.1141,1.302
2022-02-08 23:00:00+02:00,0.2,-0.1,98.0,,220.0,3.6,20.4,998.9,0.0751,1.933
2022-02-09 00:00:00+02:00,0.4,-0.0,97.0,,280.0,10.8,13.0,999.9,0.08004,1.391
2022-02-09 01:00:00+02:00,0.6,-0.1,95.0,,290.0,14.4,16.7,1001.0,0.10295,0.977
2022-02-09 02:00:00+02:00,0.5,-0.1,96.0,,290.0,14.4,18.5,1002.7,0.05005,1.969
2022-02-09 03:00:00+02:00,0.5,-0.4,94.0,,290.0,14.4,22.2,1003.7,0.0322299999999999,1.931
2022-02-09 04:00:00+02:00,0.5,-0.9,90.0,,290.0,14.4,22.2,1004.6,0.10166,0.933
2022-02-09 05:00:00+02:00,0.2,-1.1,91.0,,270.0,10.8,22.2,1005.4,0.10579,0.671
2022-02-09 06:00:00+02:00,-0.0,-1.0,93.0,,270.0,10.8,25.9,1006.0,0.11934,0.179
2022-02-09 07:00:00+02:00,-0.3,-0.9,96.0,,260.0,7.2,22.2,1006.5,0.14414,0.457
2022-02-09 08:00:00+02:00,-0.7,-0.8,99.0,220.0,240.0,7.2,18.5,1007.1,0.14304,0.468
2022-02-09 09:00:00+02:00,-0.7,-0.8,99.0,,200.0,7.2,18.5,1007.3,0.15059,1.306
2022-02-09 10:00:00+02:00,-0.4,-0.7,98.0,,220.0,7.2,18.5,1007.5,0.14804,0.393
